phase,n_docs,epoch,query_idx,filter_idx,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,was_guardrail,oracle_strategy,oracle_reward
1,100000,0,12,9,0.24979,bitmap_prefilter,7.133457991585601,1.0,0.6433271004207199,0.5483350936889867,0.5465531250200002,0.2,False,post_filter,0.9711917000240646
1,100000,0,47,25,0.85767,post_filter,0.6977919983910397,1.0,0.965110400080448,0.32805000000000006,0.7644354938567754,0.2,False,post_filter,0.965110400080448
1,100000,0,47,28,0.92927,post_filter,0.7310000000870787,1.0,0.9634499999956461,0.5,0.8762603030375036,0.2,True,post_filter,0.9634499999956461
1,100000,0,18,25,0.85767,post_filter,0.7867500025895424,1.0,0.9606624998705229,0.32805000000000006,0.7845029844791427,0.2,False,post_filter,0.9606624998705229
1,100000,0,7,13,0.34161,bitmap_prefilter,9.556457989674527,1.0,0.5221771005162736,0.5023956199845998,0.6391093161347527,0.2,False,post_filter,0.9602874999254709
1,100000,0,13,0,0.05025,post_filter,0.4834159990423359,0.9,0.703022813498592,0.6623383539995148,0.6674506084114693,0.2,False,bitmap_prefilter,0.9288374499883503
1,100000,0,8,21,0.77111,post_filter,1.879499999631662,1.0,0.9060250000184169,0.405,0.7045807568142218,0.2,False,post_filter,0.9060250000184169
1,100000,0,47,21,0.77111,post_filter,0.7509169954573736,1.0,0.9624541502271313,0.405,0.7247251811346413,0.2,False,post_filter,0.9624541502271313
1,100000,0,47,5,0.16001,post_filter,0.7127490025595762,1.0,0.9643625498720212,0.5272870800370584,0.6263798288404797,0.2,False,post_filter,0.9643625498720212
1,100000,0,14,11,0.29827,bitmap_prefilter,8.532583000487648,1.0,0.5733708499756176,0.5194134514946637,0.4304990115688181,0.2,False,post_filter,0.9659645996871404
1,100000,0,32,3,0.12052,bitmap_prefilter,3.3081250003306195,1.0,0.834593749983469,0.6270313125205784,0.5462106200109702,0.2,False,post_filter,0.9631541501003085
1,100000,0,14,7,0.21089,post_filter,0.7095410037436523,1.0,0.9645229498128174,0.5486355808000081,0.5904435994659435,0.2,False,post_filter,0.9645229498128174
1,100000,0,10,21,0.77111,post_filter,1.378125001792796,1.0,0.9310937499103602,0.405,0.7484980780438903,0.2,False,post_filter,0.9310937499103602
1,100000,0,30,11,0.29827,bitmap_prefilter,8.49637500505196,1.0,0.575181249747402,0.524809191342759,0.4304990115688181,0.2,False,post_filter,0.9621187500451924
1,100000,0,49,24,0.83361,post_filter,0.6270840021898039,1.0,0.9686457998905098,0.32805000000000006,0.8021189360182807,0.2,False,post_filter,0.9686457998905098
1,100000,0,34,25,0.85767,post_filter,0.7012910064077005,1.0,0.964935449679615,0.32805000000000006,0.8187716224055036,0.2,False,post_filter,0.964935449679615
1,100000,0,44,0,0.05025,bitmap_prefilter,1.5822919958736748,1.0,0.9208854002063163,0.6623383539995148,0.6710078289201815,0.2,False,post_filter,0.9691708500904497
1,100000,0,6,16,0.65811,post_filter,0.7054580055410042,1.0,0.9647270997229498,0.4563118749836576,0.6572597050356707,0.2,False,post_filter,0.9647270997229498
1,100000,0,37,29,0.95333,post_filter,0.7284160019480623,1.0,0.9635791999025969,0.5,0.8849792727333178,0.2,True,post_filter,0.9635791999025969
1,100000,0,49,13,0.34161,bitmap_prefilter,9.584666004229803,1.0,0.5207666997885099,0.5043737680377672,0.6391093161347527,0.2,False,post_filter,0.9686104500142392
1,100000,0,31,26,0.8826,post_filter,0.7543330066255294,1.0,0.9622833496687235,0.32805000000000006,0.8333880051329148,0.2,False,post_filter,0.9622833496687235
1,100000,0,44,11,0.29827,bitmap_prefilter,8.690957998624071,1.0,0.5654521000687964,0.5298463971832233,0.4304990115688181,0.2,False,post_filter,0.9672582998755388
1,100000,0,0,21,0.77111,post_filter,0.7214159923023544,1.0,0.9639292003848823,0.405,0.7667576452305374,0.2,False,post_filter,0.9639292003848823
1,100000,0,48,13,0.34161,post_filter,0.5713750069844536,1.0,0.9714312496507773,0.5060130612128415,0.6391093161347527,0.2,False,post_filter,0.9714312496507773
1,100000,0,3,24,0.83361,post_filter,0.3747929949895479,1.0,0.9812603502505226,0.32805000000000006,0.8462775395864957,0.2,False,post_filter,0.9812603502505226
1,100000,0,16,19,0.72884,post_filter,0.7988329962245189,1.0,0.9600583501887741,0.405,0.8027671066443369,0.2,False,post_filter,0.9600583501887741
1,100000,0,18,22,0.78694,post_filter,0.7129589939722791,0.9,0.6947542577868637,0.405,0.7864748007459719,0.2,False,post_filter,0.6947542577868637
1,100000,0,19,20,0.75377,post_filter,0.690458997269161,1.0,0.965477050136542,0.405,0.8184962309987807,0.2,False,post_filter,0.965477050136542
1,100000,0,39,16,0.65811,post_filter,0.7046659957268275,1.0,0.9647667002136586,0.4563118749836576,0.6880064445043985,0.2,False,post_filter,0.9647667002136586
1,100000,0,8,14,0.39017,post_filter,0.6338759994832799,1.0,0.968306200025836,0.48872816198010693,0.6544756723176798,0.2,False,post_filter,0.968306200025836
1,100000,0,39,26,0.8826,post_filter,0.7011250054347329,1.0,0.9649437497282634,0.32805000000000006,0.8597758206528984,0.2,False,post_filter,0.9649437497282634
1,100000,0,20,19,0.72884,post_filter,0.8514579967595637,1.0,0.9574271001620218,0.405,0.8331943129125567,0.2,False,post_filter,0.9574271001620218
1,100000,0,47,8,0.23083,post_filter,0.7400829999824055,1.0,0.9629958500008797,0.5305744854838123,0.5901345624904207,0.2,False,post_filter,0.9629958500008797
1,100000,0,32,0,0.05025,bitmap_prefilter,1.4815009926678613,1.0,0.9259249503666069,0.688193058620195,0.6710078289201815,0.2,False,post_filter,0.9610603998007718
1,100000,0,23,26,0.8826,post_filter,0.789249999797903,1.0,0.9605375000101048,0.32805000000000006,0.8702926135604349,0.2,False,post_filter,0.9605375000101048
1,100000,0,38,16,0.65811,post_filter,0.29329099925234914,0.6,0.01231025718444871,0.4563118749836576,0.7156824700753245,0.2,False,post_filter,0.01231025718444871
1,100000,0,1,13,0.34161,post_filter,0.5043740020482801,1.0,0.974781299897586,0.5060130612128415,0.6723415094863552,0.2,False,post_filter,0.974781299897586
1,100000,0,9,20,0.75377,post_filter,0.26354199508205056,0.9,0.7109430745889433,0.405,0.8456175916375033,0.2,False,post_filter,0.7109430745889433
1,100000,0,12,19,0.72884,post_filter,0.7471249991795048,1.0,0.9626437500410248,0.405,0.8321501399326473,0.2,False,post_filter,0.9626437500410248
1,100000,0,47,22,0.78694,post_filter,0.7084989993018098,1.0,0.9645750500349095,0.405,0.777302746450061,0.2,False,post_filter,0.9645750500349095
1,100000,0,44,8,0.23083,bitmap_prefilter,6.717458003549837,1.0,0.6641270998225082,0.5305744854838123,0.6274206912414666,0.2,False,post_filter,0.9683833502786001
1,100000,0,36,15,0.61144,post_filter,0.6946669964236207,1.0,0.965266650178819,0.4563118749836576,0.6453452487862369,0.2,False,post_filter,0.965266650178819
1,100000,0,36,7,0.21089,bitmap_prefilter,5.93049999588402,1.0,0.703475000205799,0.5486355808000081,0.6278515345006309,0.2,False,post_filter,0.965718800376635
1,100000,0,24,29,0.95333,post_filter,0.7724579991190694,1.0,0.9613771000440465,0.5,0.8928392654502457,0.2,True,post_filter,0.9613771000440465
1,100000,0,20,23,0.8245,post_filter,0.7519170030718669,1.0,0.9624041498464067,0.32805000000000006,0.8793171022054018,0.2,False,post_filter,0.9624041498464067
1,100000,0,2,22,0.78694,post_filter,0.8474159985780716,1.0,0.9576292000710964,0.405,0.7960299768085459,0.2,False,post_filter,0.9576292000710964
1,100000,0,27,25,0.85767,post_filter,0.7575419949716888,1.0,0.9621229002514156,0.32805000000000006,0.8876258069695023,0.2,False,post_filter,0.9621229002514156
1,100000,0,12,13,0.34161,post_filter,0.526624993653968,1.0,0.9736687503173016,0.5060130612128415,0.7025854885274783,0.2,False,post_filter,0.9736687503173016
1,100000,0,15,0,0.05025,bitmap_prefilter,1.447667003958486,1.0,0.9276166498020757,0.7119662477948362,0.6710078289201815,0.2,False,post_filter,0.962910400427063
1,100000,0,41,1,0.07002,bitmap_prefilter,2.017709004576318,1.0,0.8991145497711841,0.7335312879955601,0.6710078289201815,0.2,False,post_filter,0.9863291999645298
