phase,n_docs,epoch,query_idx,filter_idx,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,was_guardrail,oracle_strategy,oracle_reward
1,100000,0,42,19,0.72884,bitmap_prefilter,2.192416002799291,1.0,0.8903791998600354,0.5,0.5,,False,post_filter,0.9667749503714731
1,100000,0,21,19,0.72884,post_filter,0.8572919978178106,1.0,0.9571354001091095,0.5390379199860036,0.5,,False,post_filter,0.9571354001091095
1,100000,0,15,14,0.39017,post_filter,0.747583995689638,1.0,0.9626208002155181,0.5,0.5,,False,post_filter,0.9626208002155181
1,100000,0,2,18,0.70315,bitmap_prefilter,2.498499001376331,1.0,0.8750750499311835,0.5,0.5,,False,post_filter,0.9577812497591367
1,100000,0,38,29,0.95333,post_filter,0.2940420017694123,0.9,0.7098444089355677,0.5,0.5,,True,post_filter,0.7098444089355677
1,100000,0,48,22,0.78694,bitmap_prefilter,2.2021660042810254,1.0,0.8898916997859487,0.5,0.5,,False,post_filter,0.969433349542669
1,100000,0,15,16,0.65811,post_filter,0.7505830071750097,1.0,0.9624708496412495,0.5,0.5,,False,post_filter,0.9624708496412495
1,100000,0,48,27,0.90434,post_filter,0.595126002735924,1.0,0.9702436998632038,0.5,0.5209844408935568,,True,post_filter,0.9702436998632038
1,100000,0,49,23,0.8245,bitmap_prefilter,2.270791999762878,1.0,0.8864604000118561,0.5,0.5,,False,post_filter,0.9650374997145263
1,100000,0,36,1,0.07002,post_filter,0.7329579966608435,1.0,0.9633521001669578,0.5,0.5,,False,bitmap_prefilter,0.9686166996980319
1,100000,0,29,6,0.1808,bitmap_prefilter,0.9310410023317672,1.0,0.9534479498834116,0.5,0.5,,False,post_filter,0.9655687002814375
1,100000,0,43,4,0.1398,bitmap_prefilter,0.9507909999229014,1.0,0.9524604500038549,0.5,0.5,,False,post_filter,0.9574687997665023
1,100000,0,19,18,0.70315,bitmap_prefilter,2.1772089967271313,1.0,0.8911395501636434,0.5375075049931184,0.5,,False,post_filter,0.9628166500770021
1,100000,0,13,4,0.1398,bitmap_prefilter,0.6120839971117675,1.0,0.9693958001444116,0.5452460450003855,0.5,,False,post_filter,0.9791708498378284
1,100000,0,14,19,0.72884,post_filter,1.1005420019500889,1.0,0.9449728999024956,0.5390379199860036,0.545713540010911,,False,post_filter,0.9449728999024956
1,100000,0,41,17,0.68217,post_filter,0.29570799961220473,1.0,0.9852146000193898,0.5728707095101709,0.5,,False,post_filter,0.9852146000193898
1,100000,0,16,20,0.75377,post_filter,0.5970419952063821,1.0,0.9701479002396809,0.5390379199860036,0.5856394760000695,,False,post_filter,0.9701479002396809
1,100000,0,45,0,0.05025,bitmap_prefilter,0.3860419965349138,0.4,0.00021247394091022405,0.5,0.5463352100166958,,False,bitmap_prefilter,0.00021247394091022405
1,100000,0,34,8,0.23083,bitmap_prefilter,1.0524159952183254,1.0,0.9473792002390837,0.5,0.5,,False,post_filter,0.9683979000110412
1,100000,0,49,12,0.31908,bitmap_prefilter,1.2514169939095154,1.0,0.9374291503045242,0.5,0.5,,False,post_filter,0.967747899790993
1,100000,0,37,16,0.65811,post_filter,0.7098330024746247,1.0,0.9645083498762688,0.5,0.546247084964125,,False,post_filter,0.9645083498762688
1,100000,0,47,19,0.72884,post_filter,0.7312919915420935,1.0,0.9634354004228953,0.5390379199860036,0.6240903184240306,,False,post_filter,0.9634354004228953
1,100000,0,0,15,0.61144,bitmap_prefilter,2.065417000267189,1.0,0.8967291499866406,0.5,0.5880732114553394,,False,post_filter,0.9718625000241445
1,100000,0,3,20,0.75377,post_filter,0.3602490032790229,1.0,0.9819875498360489,0.5390379199860036,0.658024826623917,,False,post_filter,0.9819875498360489
1,100000,0,18,12,0.31908,bitmap_prefilter,1.2101249958504923,1.0,0.9394937502074754,0.5437429150304525,0.5,,False,post_filter,0.9697021001338726
1,100000,0,10,6,0.1808,bitmap_prefilter,0.9481660017627291,1.0,0.9525916999118635,0.5453447949883412,0.5,,False,post_filter,0.966631250208593
1,100000,0,17,10,0.2702,bitmap_prefilter,1.216500997543335,1.0,0.9391749501228333,0.5,0.5,,False,post_filter,0.9628958001267165
1,100000,0,35,29,0.95333,post_filter,0.2849160009645857,1.0,0.9857541999517707,0.5,0.5659103667905214,,True,post_filter,0.9857541999517707
1,100000,0,40,5,0.16001,post_filter,0.7776240017847158,1.0,0.9611187999107642,0.5,0.5,,False,post_filter,0.9611187999107642
1,100000,0,4,12,0.31908,bitmap_prefilter,1.3510839999071322,1.0,0.9324458000046434,0.5833179985481548,0.5,,False,post_filter,0.9593582997476915
1,100000,0,44,9,0.24979,bitmap_prefilter,1.029582999763079,1.0,0.948520850011846,0.5,0.5,,False,post_filter,0.9682333498640219
1,100000,0,36,0,0.05025,post_filter,0.8020409950404428,1.0,0.9598979502479779,0.450021247394091,0.5463352100166958,,False,bitmap_prefilter,0.9738124999566935
1,100000,0,42,16,0.65811,post_filter,0.6487909995485097,1.0,0.9675604500225745,0.5396729149986641,0.5880732114553394,,False,post_filter,0.9675604500225745
1,100000,0,31,3,0.12052,bitmap_prefilter,0.8345840033143759,0.6,0.011972125835784983,0.5876610205147882,0.5,,False,bitmap_prefilter,0.011972125835784983
1,100000,0,14,16,0.65811,post_filter,0.7735420003882609,1.0,0.961322899980587,0.5396729149986641,0.626021935312063,,False,post_filter,0.961322899980587
1,100000,0,26,14,0.39017,bitmap_prefilter,1.4651259989477694,1.0,0.9267437000526115,0.5,0.5462620800215519,,False,post_filter,0.9622916999214794
1,100000,0,19,8,0.23083,bitmap_prefilter,1.1005840060533956,1.0,0.9449707996973302,0.5447379200239084,0.5,,False,post_filter,0.9579728999378858
1,100000,0,24,21,0.77111,post_filter,0.698207993991673,1.0,0.9650896003004164,0.5389891699785949,0.5,0.71,False,post_filter,0.9650896003004164
1,100000,0,4,19,0.72884,bitmap_prefilter,2.2985830073594116,1.0,0.8850708496320294,0.5390379199860036,0.6904210989451303,0.71,False,post_filter,0.9100812499818858
1,100000,0,6,11,0.29827,bitmap_prefilter,1.2861249997513369,1.0,0.9356937500124332,0.5,0.5,0.71,False,post_filter,0.9603645501338178
