phase,n_docs,epoch,query_idx,filter_idx,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,was_guardrail,oracle_strategy,oracle_reward
2,200000,7,24,28,0.929375,post_filter,1.0112919990206137,1.0,0.9494354000489693,0.5,0.9060003826273518,0.34,True,post_filter,0.9494354000489693
2,200000,7,35,14,0.389405,post_filter,0.4584579946822487,0.4,0.00021168947341475,0.6823206201025586,0.7437072384257134,0.61,False,bitmap_prefilter,0.0017085928534908486
2,200000,7,17,1,0.070755,post_filter,0.7149169978220016,0.9,0.6946837269308899,0.3300112132531894,0.45060400634304365,0.61,False,bitmap_prefilter,0.9596916502923705
2,200000,7,6,26,0.88188,post_filter,1.1229160008952022,1.0,0.9438541999552399,0.6757144669718435,0.881878025839967,0.61,False,post_filter,0.9438541999552399
2,200000,7,3,22,0.789645,post_filter,0.5928319951635785,1.0,0.9703584002418211,0.6957054038303221,0.9106268589487782,0.61,False,post_filter,0.9703584002418211
2,200000,7,20,0,0.05003,post_filter,0.9098329974221997,0.9,0.6876624985013605,0.3300112132531894,0.4750119784018283,0.61,False,bitmap_prefilter,0.6907258295509291
2,200000,7,12,12,0.31878,post_filter,0.8405419939663261,1.0,0.9579729003016837,0.6035885225842889,0.8541461320706206,0.61,False,post_filter,0.9579729003016837
2,200000,7,10,3,0.12083,bitmap_prefilter,1.2352500052656978,1.0,0.9382374997367151,0.7451645830031092,0.4931426154162492,0.61,False,post_filter,0.9601771000016015
2,200000,7,27,22,0.789645,post_filter,1.1127920006401837,1.0,0.9443603999679908,0.6957054038303221,0.9166000130780825,0.61,False,post_filter,0.9443603999679908
2,200000,7,30,26,0.88188,post_filter,1.3993739994475618,1.0,0.9300313000276219,0.6757144669718435,0.8880756432514942,0.61,False,post_filter,0.9300313000276219
2,200000,7,22,28,0.929375,post_filter,0.45708300604019314,1.0,0.9771458496979903,0.5,0.9103438843695135,0.61,True,post_filter,0.9771458496979903
2,200000,7,45,28,0.929375,post_filter,0.6646670008194633,1.0,0.9667666499590268,0.5,0.9170240809023612,0.61,True,post_filter,0.9667666499590268
2,200000,7,3,23,0.82095,post_filter,3.2564580033067614,1.0,0.8371770998346619,0.6757144669718435,0.892271208929107,0.61,False,post_filter,0.8371770998346619
2,200000,7,21,8,0.23102,bitmap_prefilter,2.1452500004670583,1.0,0.8927374999766471,0.5460340558610753,0.5159587262350892,0.61,False,bitmap_prefilter,0.8927374999766471
2,200000,7,34,17,0.68122,post_filter,1.0722910010372289,1.0,0.9463854499481386,0.7183951775832275,0.9007383556019263,0.61,False,post_filter,0.9463854499481386
2,200000,7,6,29,0.952505,post_filter,5.204125001910143,1.0,0.7397937499044929,0.5,0.9219983378080278,0.61,True,bitmap_prefilter,0.7871562500222353
2,200000,7,1,5,0.16022,bitmap_prefilter,1.25908300105948,1.0,0.937045849947026,0.7314633233519411,0.4829088640644346,0.61,False,post_filter,0.9688500000047497
2,200000,7,13,23,0.82095,post_filter,1.8939590008812957,1.0,0.9053020499559352,0.6757144669718435,0.8867617980196625,0.61,False,post_filter,0.9053020499559352
2,200000,7,13,6,0.178125,bitmap_prefilter,1.747999995131977,1.0,0.9126000002434012,0.7520215760114496,0.4829088640644346,0.61,False,post_filter,0.963847899925895
2,200000,7,3,28,0.929375,post_filter,0.5616250055027194,1.0,0.971918749724864,0.5,0.9037778790176743,0.61,True,post_filter,0.971918749724864
2,200000,7,16,19,0.728715,post_filter,2.9545840006903745,1.0,0.8522707999654813,0.6272004770688323,0.8989857205561305,0.61,False,post_filter,0.8522707999654813
2,200000,7,29,21,0.773455,post_filter,1.1574170057429,1.0,0.942129149712855,0.6957054038303221,0.9193760517670733,0.61,False,post_filter,0.942129149712855
2,200000,7,43,12,0.31878,post_filter,1.2072489989805035,1.0,0.9396375500509748,0.6035885225842889,0.864528808893727,0.61,False,post_filter,0.9396375500509748
2,200000,7,17,7,0.210355,post_filter,1.8612499989103526,1.0,0.9069375000544824,0.4472288659332885,0.5667448320009094,0.61,False,post_filter,0.9069375000544824
