epoch,query_idx,global_step,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,decision_overhead_us,was_guardrail,oracle_strategy,oracle_reward
0,11,0,0.07303327294966479,post_filter,1.1869999580085278,0.0,0.0,1.0,1.0,,3.8750004023313522,False,bitmap_prefilter,0.7896124492399395
0,26,1,0.050727442571002423,bitmap_prefilter,2.7051239740103483,1.0,0.8647438012994826,1.0,0.9,,1.416949089616537,False,post_filter,0.9347708479035646
0,5,2,0.050727442571002423,bitmap_prefilter,2.7094570104964077,1.0,0.8645271494751796,0.9864743801299483,0.9,,0.7909839041531086,False,bitmap_prefilter,0.8645271494751796
0,3,3,0.07303327294966479,bitmap_prefilter,4.027667047921568,1.0,0.7986166476039216,0.9742796570644714,0.9,,0.500003807246685,False,post_filter,0.9575500522041693
0,32,4,0.050727442571002423,bitmap_prefilter,2.833666978403926,1.0,0.8583166510798037,0.9567133561184165,0.9,,0.41601015254855156,False,bitmap_prefilter,0.8583166510798037
0,23,5,0.07303327294966479,bitmap_prefilter,3.7422500317916274,1.0,0.8128874984104186,0.9468736856145552,0.9,,0.500003807246685,False,bitmap_prefilter,0.8128874984104186
0,36,6,0.07303327294966479,bitmap_prefilter,3.7765830056741834,1.0,0.8111708497162908,0.9334750668941415,0.9,,0.541971530765295,False,post_filter,0.9663646012777463
0,24,7,0.09223734394434381,bitmap_prefilter,5.358000984415412,1.0,0.7320999507792294,0.9212446451763564,0.9,,0.500003807246685,False,post_filter,0.9549500003922731
0,40,8,0.050727442571002423,bitmap_prefilter,2.6973330532200634,1.0,0.8651333473389968,0.9023301757366438,0.9,,0.4169996827840805,False,bitmap_prefilter,0.8651333473389968
0,45,9,0.07303327294966479,bitmap_prefilter,3.96062497748062,1.0,0.801968751125969,0.8986104928968791,0.9,,0.7909839041531086,False,bitmap_prefilter,0.801968751125969
0,29,10,0.050727442571002423,post_filter,1.1577089899219573,1.0,0.9421145505039021,0.8889463187197881,0.9,,0.45797787606716156,False,post_filter,0.9421145505039021
