epoch,query_idx,global_step,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,decision_overhead_us,was_guardrail,oracle_strategy,oracle_reward
0,34,0,0.23063464783934848,post_filter,0.9417489636689425,0.8,0.2114089805189838,0.5,0.5,,24.41700780764222,False,bitmap_prefilter,0.3801604490727186
0,32,1,0.8592492813311244,bitmap_prefilter,53.58591699041426,1.0,0.0,0.5,0.5,,4.375004209578037,False,post_filter,0.9649708479410037
0,43,2,0.16068249028442255,bitmap_prefilter,9.139541070908308,1.0,0.5430229464545846,0.5,0.5,,1.4589750207960606,False,post_filter,0.9758083518827334
0,0,3,0.7741289526788157,post_filter,0.7625829894095659,1.0,0.9618708505295217,0.5,0.5,0.76,1.500011421740055,False,post_filter,0.9618708505295217
0,13,4,0.16068249028442255,bitmap_prefilter,9.162040951196104,1.0,0.5418979524401948,0.5043022946454585,0.5,0.76,0.7079797796905041,False,post_filter,0.9587437487207353
0,46,5,0.7510076847249962,post_filter,0.7650819607079029,1.0,0.9617459019646049,0.5,0.5,0.71,1.1249794624745846,False,post_filter,0.9617459019646049
0,39,6,0.7741289526788157,post_filter,1.3399169547483325,1.0,0.9330041522625834,0.5,0.5461870850529522,0.71,0.959029421210289,False,post_filter,0.9330041522625834
0,46,7,0.21071319821842374,post_filter,0.9697499917820096,0.4,0.00020615075320537396,0.5,0.5,0.71,0.7919734343886375,False,bitmap_prefilter,0.439343751873821
0,45,8,0.9293511078080728,post_filter,0.9195000166073442,1.0,0.9540249991696328,0.5,0.5,0.71,4.00003045797348,True,post_filter,0.9540249991696328
0,4,9,0.31909414175195217,post_filter,1.589040970429778,1.0,0.9205479514785111,0.5,0.5,0.71,0.9589712135493755,False,post_filter,0.9205479514785111
0,34,10,0.12067960012592834,post_filter,1.1234169942326844,0.9,0.6799688148962474,0.5,0.5,0.71,0.625033862888813,False,post_filter,0.6799688148962474
0,36,11,0.050727442571002423,bitmap_prefilter,2.757000969722867,1.0,0.8621499515138566,0.5,0.5,0.71,0.541971530765295,False,bitmap_prefilter,0.8621499515138566
0,38,12,0.16068249028442255,bitmap_prefilter,8.979541948065162,1.0,0.5510229025967419,0.5080618604249322,0.5,0.71,0.541971530765295,False,post_filter,0.9434291501529515
0,48,13,0.07303327294966479,bitmap_prefilter,4.41637501353398,1.0,0.779181249323301,0.5362149951513857,0.5,0.71,0.49994559958577156,False,post_filter,0.9501771002542228
0,15,14,0.18060393990534732,post_filter,0.7174590136855841,0.6,0.012045290702886924,0.5,0.5,0.71,0.7079797796905041,False,bitmap_prefilter,0.49548750009853393
0,23,15,0.8818234835699651,post_filter,0.6834580563008785,1.0,0.9658270971849561,0.45,0.5,0.71,0.9170034900307655,False,post_filter,0.9658270971849561
0,20,16,0.8592492813311244,bitmap_prefilter,46.91287502646446,1.0,0.0,0.45,0.5465827097184957,0.71,1.00000761449337,False,post_filter,0.967327099875547
0,15,17,0.14075071866887556,post_filter,0.6266669952310622,1.0,0.9686666502384469,0.5,0.5,0.12,0.667001586407423,False,post_filter,0.9686666502384469
0,41,18,0.7510076847249962,post_filter,0.6048340001143515,1.0,0.9697582999942824,0.5,0.5461745901964605,0.12,0.8750357665121555,False,post_filter,0.9697582999942824
0,36,19,0.07303327294966479,bitmap_prefilter,4.085458000190556,1.0,0.7957270999904722,0.5605116205685773,0.5,0.12,0.459025613963604,False,post_filter,0.9627666518790647
0,33,20,0.09223734394434381,bitmap_prefilter,5.864750011824071,1.0,0.7067624994087964,0.5840331685107668,0.5,0.12,0.4589674063026905,False,bitmap_prefilter,0.7067624994087964
0,0,21,0.3004216534803185,post_filter,0.788042030762881,0.9,0.6920496303905962,0.5,0.5420547951478512,0.12,0.667001586407423,False,post_filter,0.6920496303905962
0,1,22,0.21071319821842374,post_filter,0.9317910298705101,1.0,0.9534104485064745,0.5,0.45002061507532054,0.12,0.667001586407423,False,post_filter,0.9534104485064745
0,17,23,0.8818234835699651,post_filter,0.710209016688168,1.0,0.9644895491655916,0.405,0.5465827097184957,0.12,2.374988980591297,False,post_filter,0.9644895491655916
0,21,24,0.8592492813311244,post_filter,0.6702080136165023,1.0,0.9664895993191749,0.405,0.5883733936632053,0.12,1.00000761449337,False,post_filter,0.9664895993191749
0,27,25,0.9524723757618923,post_filter,0.9294170304201543,1.0,0.9535291484789923,0.5,0.5454024999169633,0.12,0.541971530765295,True,post_filter,0.9535291484789923
0,15,26,0.3897430339438793,post_filter,1.1801249347627163,1.0,0.9409937532618642,0.5,0.5,0.12,0.8749775588512421,False,post_filter,0.9409937532618642
0,24,27,0.9293511078080728,post_filter,0.9546250221319497,1.0,0.9522687488934025,0.5,0.5862151647731663,0.12,0.2919696271419525,True,post_filter,0.9522687488934025
0,16,28,0.7034800604868885,bitmap_prefilter,40.63324898015708,1.0,0.0,0.5,0.5,0.12,0.8750357665121555,False,post_filter,0.95450209826231
0,32,29,0.09223734394434381,bitmap_prefilter,5.499916966073215,1.0,0.7250041516963392,0.5963061016005697,0.5,0.12,0.500003807246685,False,post_filter,0.9656270985724404
0,25,30,0.18060393990534732,bitmap_prefilter,10.146083019208163,0.8,0.1093073304080555,0.5,0.4512045290702887,0.12,0.5829497240483761,False,bitmap_prefilter,0.1093073304080555
0,35,31,0.24899231527500373,post_filter,0.8204159676097333,1.0,0.9589792016195133,0.5,0.5,0.12,0.667001586407423,False,post_filter,0.9589792016195133
0,5,32,0.7886003891391973,bitmap_prefilter,44.11137499846518,1.0,0.0,0.5,0.5848687917739154,0.12,0.9589712135493755,False,post_filter,0.9361416499596089
