epoch,query_idx,global_step,selectivity,strategy_chosen,latency_ms,recall,reward,q_bitmap,q_post,crossover_estimate,decision_overhead_us,was_guardrail,oracle_strategy,oracle_reward
0,46,0,0.07303327294966479,bitmap_prefilter,3.9587930077686906,1.0,0.8020603496115655,0.5,0.5,,6.999995093792677,False,bitmap_prefilter,0.8020603496115655
0,46,1,0.050727442571002423,post_filter,1.061208953615278,0.8,0.2100838371656289,0.5302060349611566,0.5,,2.7909991331398487,False,bitmap_prefilter,0.8611145507311448
0,15,2,0.9067769055692322,post_filter,0.5219169543124735,1.0,0.9739041522843763,0.5,0.5,,0.5839974619448185,True,post_filter,0.9739041522843763
0,28,3,0.3897430339438793,bitmap_prefilter,27.162000013049692,1.0,0.0,0.5,0.5,,1.3750395737588406,False,post_filter,0.8891166498651728
0,20,4,0.7284334824861556,post_filter,0.8511259802617133,1.0,0.9574437009869143,0.5,0.5,,1.208973117172718,False,post_filter,0.9574437009869143
0,28,5,0.7034800604868885,post_filter,0.8727079839445651,1.0,0.9563646008027717,0.5,0.5,0.66,1.04197533801198,False,post_filter,0.9563646008027717
0,1,6,0.7510076847249962,post_filter,1.0130840237252414,1.0,0.9493457988137379,0.5,0.5457443700986915,0.66,1.1659576557576656,False,post_filter,0.9493457988137379
0,4,7,0.07303327294966479,bitmap_prefilter,4.118957964237779,1.0,0.794052101788111,0.5302060349611566,0.4710083837165629,0.66,0.6659538485109806,False,bitmap_prefilter,0.794052101788111
0,44,8,0.16068249028442255,bitmap_prefilter,9.17758297873661,1.0,0.5411208510631695,0.5,0.5,0.66,0.5830079317092896,False,post_filter,0.965670850360766
0,27,9,0.050727442571002423,bitmap_prefilter,2.6875410112552345,1.0,0.8656229494372383,0.5565906416438521,0.4710083837165629,0.66,0.541971530765295,False,post_filter,0.9546854000072926
0,38,10,0.21071319821842374,bitmap_prefilter,11.3247080007568,1.0,0.43376459996216,0.5,0.5,0.66,0.7090275175869465,False,post_filter,0.9500166974030435
0,31,11,0.16068249028442255,post_filter,0.9372079512104392,0.8,0.21145935296987375,0.504112085106317,0.5,0.66,0.7500057108700275,False,bitmap_prefilter,0.5523541991133243
0,49,12,0.7284334824861556,post_filter,0.4763760953210294,1.0,0.9761811952339485,0.5,0.5861045129701962,0.66,0.959029421210289,False,post_filter,0.9761811952339485
0,24,13,0.7886003891391973,bitmap_prefilter,43.62149996450171,1.0,0.0,0.5,0.5,0.66,0.9160139597952366,False,post_filter,0.9446020985487849
0,26,14,0.6102569660561207,bitmap_prefilter,36.94312501465902,1.0,0.0,0.5,0.5,0.61,0.9159557521343231,False,post_filter,0.9499313009437174
0,27,15,0.8216565769169234,post_filter,0.8194580441340804,1.0,0.959027097793296,0.5,0.5,0.61,1.0830117389559746,False,post_filter,0.959027097793296
0,44,16,0.7284334824861556,post_filter,0.6830409402027726,1.0,0.9658479529898614,0.5,0.6251121811965714,0.61,0.9579816833138466,False,post_filter,0.9658479529898614
0,40,17,0.09223734394434381,bitmap_prefilter,5.365832999814302,1.0,0.7317083500092849,0.5874938724231907,0.4710083837165629,0.61,0.45797787606716156,False,post_filter,0.9487312510609627
0,32,18,0.8592492813311244,post_filter,0.7005830411799252,1.0,0.9649708479410037,0.5,0.5459027097793296,0.61,0.8330098353326321,False,post_filter,0.9649708479410037
0,30,19,0.21071319821842374,bitmap_prefilter,11.29166700411588,1.0,0.435416649794206,0.493376459996216,0.5,0.61,0.7500057108700275,False,bitmap_prefilter,0.435416649794206
0,45,20,0.7741289526788157,post_filter,1.2838339898735285,1.0,0.9358083005063236,0.45,0.5,0.61,0.8749775588512421,False,post_filter,0.9358083005063236
0,36,21,0.9524723757618923,post_filter,0.8862079703249037,1.0,0.9556896014837548,0.5,0.5473904152284377,0.61,0.20797597244381905,True,post_filter,0.9556896014837548
0,39,22,0.9524723757618923,post_filter,0.689874985255301,1.0,0.965506250737235,0.5,0.5882203338539694,0.61,0.20797597244381905,True,post_filter,0.965506250737235
0,23,23,0.3004216534803185,bitmap_prefilter,16.68983302079141,1.0,0.16550834896042943,0.5,0.5,0.61,0.8749775588512421,False,post_filter,0.9552021006820723
0,38,24,0.7510076847249962,post_filter,1.0522499796934426,1.0,0.9473875010153279,0.5,0.6591857583759004,0.61,0.8750357665121555,False,post_filter,0.9473875010153279
0,31,25,0.6809058582480478,post_filter,0.851707998663187,1.0,0.9574146000668406,0.5,0.5456364600802772,0.61,0.8330098353326321,False,post_filter,0.9574146000668406
0,22,26,0.9524723757618923,post_filter,1.1287920060567558,1.0,0.9435603996971622,0.5,0.625948925542296,0.61,0.20797597244381905,True,post_filter,0.9435603996971622
0,3,27,0.9293511078080728,post_filter,0.8280419860966504,1.0,0.9585979006951675,0.5,0.6577100729577826,0.61,0.20902371034026146,True,post_filter,0.9585979006951675
0,49,28,0.09223734394434381,post_filter,0.46674994518980384,0.9,0.7036231550372931,0.6019153201818002,0.4710083837165629,0.61,0.7079797796905041,False,bitmap_prefilter,0.7203062492189929
0,36,29,0.050727442571002423,post_filter,0.9739999659359455,0.7,0.05552242321024853,0.6019153201818002,0.4942698608486359,0.61,0.6249756552278996,False,bitmap_prefilter,0.8621499515138566
0,18,30,0.24899231527500373,bitmap_prefilter,20.06858302047476,1.0,0.0,0.5,0.5,0.61,0.7079797796905041,False,post_filter,0.957418700796552
0,44,31,0.6102569660561207,post_filter,0.794500985648483,1.0,0.9602749507175758,0.45,0.5,0.61,0.8330098353326321,False,post_filter,0.9602749507175758
0,35,32,0.8216565769169234,post_filter,0.8895830251276493,1.0,0.9555208487436175,0.5,0.5878095235954971,0.61,0.8749775588512421,False,post_filter,0.9555208487436175
0,21,33,0.3004216534803185,post_filter,0.6773750064894557,1.0,0.9661312496755272,0.46655083489604293,0.5,0.61,0.708969309926033,False,post_filter,0.9661312496755272
0,36,34,0.7741289526788157,post_filter,1.464083034079522,1.0,0.9267958482960239,0.45,0.5435808300506324,0.61,0.8330098353326321,False,post_filter,0.9267958482960239
0,18,35,0.6581819870871847,post_filter,0.8351250435225666,1.0,0.9582437478238717,0.45,0.5460274950717576,0.61,0.8330098353326321,False,post_filter,0.9582437478238717
0,20,36,0.09223734394434381,bitmap_prefilter,5.600250035058707,1.0,0.7199874982470647,0.6019153201818002,0.4503951170847972,0.61,0.5410402081906796,False,post_filter,0.9658937507774681
0,48,37,0.6581819870871847,post_filter,0.9284589905291796,1.0,0.953577050473541,0.45,0.5872491203469691,0.61,0.833999365568161,False,post_filter,0.953577050473541
0,40,38,0.2703846491295978,bitmap_prefilter,15.29374998062849,1.0,0.23531250096857548,0.5,0.5,0.24,0.667001586407423,False,post_filter,0.9462874984601513
0,23,39,0.8216565769169234,post_filter,0.6934590055607259,1.0,0.9653270497219637,0.5,0.6245806561103091,0.24,0.9160139597952366,False,post_filter,0.9653270497219637
